productAsin,ratingScore,reviewTitle,reviewReaction,reviewDescription,isVerified,category
125030170X,2.0,What the....?,47.0,"What did I just read? Cruising along to the last few pages , I suddenly bogged down and lost all plot and resolution. Someone brighter than me is going to have to explain the ending.",TRUE,children
125030170X,2.0,"FAIL TO UNDERSTAND WHY THIS BOOK WAS A NYTIMES 'BESTSELLER""",2.0,"The only thing this book has going for it is the device in any murder mystery of keeping you reading to find out what actually happened. I understand this is a first book for this author and congrats on his success, but it is disturbing that something so facile and superficially treated made such an unfathomable splash. All the more unfathomable is that the book's back cover credits the author with an M.A. in English literature, and I can only hope he starts to apply that education to his own writing. Moreover, he grossly misrepresents the field of psychology/psychotherapy (I am a psychotherapist myself which is what initially attracted me to the book), especially when the main character returns to his former therapist as ""a friend,"" something completely ethically out-of-bounds in the field. And again, with an advanced degree in English lit, where is the dimension/depth in his writing? There is a mythological element that is a nice touch, but the treatment of it doesn't pay off as well as it had the potential to do. Likewise, the ""twist"" ending"": too full of holes to be satisfying, almost lazy. ""Gone Girl"", ""Good Will Hunting"" or the truly masterful ""Silence of the Lambs"" to my mind had much more sophistication to offer in the mystifying realms of human psychology. Very disappointed in this book incredibly touted as such a smash hit debut.",TRUE,children
125030170X,2.0,Saw the twist coming,,I think the authors writing style is boring. The main character is also boring. And the twist is predictable.,TRUE,children
125030170X,2.0,Disappointing,,"Read this quickly, caught my interest quickly. Then began to be confusing and jumbled, time lines hard to follow. Wouldn't recommend.",FALSE,children
125030170X,2.0,not great,,"I found it a bit boring, but there is one twist",TRUE,children
125030170X,2.0,"Overhyped, boring, poorly written.",,"I am flummoxed at all the good reviews. It started off well enough, but became laborious to read and I barely managed to finish it. Would not recommend.",TRUE,children
125030170X,2.0,"Disappointed, did not live up to the hype",,"After all the hype about this book I was excited to finally read it. However, I was left feeling disappointed after I finished reading it. Not sure exactly what I expected but I definitely didn't feel like this was a great psychological thriller.",TRUE,children
125030170X,2.0,"So much hoopla, but this is just not that great.",,"I may be in the minority, but this book was only so so. Lots of cliches and heavy-footed hints. Nothing like Tanya French or Louise Penny.",FALSE,children
125030170X,2.0,Not for me sorry!,1.0,Everyone was talking about this book but I haven't been able to finish it yet. Just something about the main character that doesn't grip me.,TRUE,children
125030170X,2.0,Over=rated,,The perfect example of the one-idea book so popular today. The author thinks that one supposedly astonishing idea can carry a whole book. Wrong!,FALSE,children
125030170X,2.0,gothic horror,,"So unoriginal. Starts out strong, deteriorates into predictable ""mystery, thriller""=stalking, visit to creepy old house, villainous, jealous fat old witch, surprises uncovered in deceased's will, blood and guts spilled. Kinda insulting.",FALSE,children
125030170X,2.0,"A feeble plot, full of stereotypes and badly sketched and implausible characters",2.0,"I gave this book a two star rating just because I actually read it to the end, mostly to see how bad it was, but still it captured me enough to be wanting to read on. Without giving too much away, the plot is not well thought through, the characters totally lack depth and are all very predictable. The protagonist, a psychotherapist, not only shows an alarming lack of therapeutic skills (the therapy ""bits"" are risible) but also any capacity for insight. The book brings together all the stereotypical elements of thrillers, and I can see it was published because of this, but without any real new twist or originality. It's got action, so it's kinematic and will work better as a netflix or amazon film (not big screen), then you won't have time to stop and think about the blunders along the way as you watch it with a glass of wine. A (mostly) pumped up and clever market operation. I'm glad I got it half price on kindle.",TRUE,children
125030170X,2.0,Different,,I find this story hard to access at the moment. Intend to try again later.,TRUE,children
125030170X,2.0,Falls Flat,,"Alicia Berenson’s perfect life ends the day that she shoots her husband Gabriel five times. Locked away in a secure ward, Alicia refuses to speak to anyone, a patient whose silence has kept authorities puzzled as to her motivation for the crime. Theo Faber is a criminal psychotherapist, a man who jumps at the chance to unlock the mystery of Alicia's silence. As Theo digs into Alicia's past, will the motivations behind the silent patient be revealed? The Silent Patient received such high ratings, but the novel did not live up to the hype for me. I found it difficult to forge a connection to the characters or the story and I was less than thrilled with the ending. The skewed perspective and the misdirection thrown up by the author was more like a parlor trick, all smoke and mirrors but no substance. I am usually a fan of mysteries, but The Silent Patient was a big disappointment.",FALSE,children
125030170X,2.0,Why the Race Reviews?,,I'm baffled by the 5 star ratings. I found the story so silly and unbelievable. Right from the start I found the writing irritating but continued reading because of other reviews.,FALSE,children
125030170X,2.0,Bored,,I'm reading this now; almost finished. Forcing myself to keep reading. It's boring.,TRUE,children
125030170X,2.0,Dumbed down,1.0,The writing is on a YA level. Very light on the subject of psychiatry; none of the doctors made plausible psychiatrists. Very light on the art world. I get it that the author possibly dumbed down the entire story for a not-so-smart audience that can only handle fluff. Or maybe he just couldn't do the research. Also some suspensions of belief in the plot along the way.,FALSE,children
125030170X,2.0,Awful,,"Poorly written, lazy one dimensional characters, predictable plot twists. I like trashy escapism sometimes, but this has to be one of the worst books ive read in a long while. Don't fall for the hype.",TRUE,children
125030170X,2.0,meh,1.0,It was a bit silly.,TRUE,children
125030170X,2.0,The ending left much to be desired,,I felt no attachment to any of the characters - the only thing thing that got me through this book was that it was short enough to finish in ~3 hours because this was not a very interesting/stimulating read. I'll get back to my medicine textbooks.,TRUE,children
125030170X,2.0,Bored,,I was so bored reading this book. I switched off by the end of the first page.,TRUE,children
125030170X,2.0,The ending has been overplayed,,The writing was okay. Situation were well developed but not characters. It was equivalent to reading about a well designed elaborate room used by a stick figure. The ending as well as the climax were fairly predictable as this seems to be the “situation of the moment”.,TRUE,children
125030170X,2.0,Not a must read!,1.0,"Nice plot twist at the end, but.........this was not an enjoyable read! Never connected enough to root for anyone! Surprising with such sad story lines!",TRUE,children
125030170X,2.0,Very Underwhelming and Pedestrian,1.0,"I have been eyeing this book for quite a while and finally decided to discover what all the hype is about. Unfortunately, I was underwhelmed to say the least. While not terrible, this was not very good. Great example - my thirteen-year-old son looked over my shoulder one day and started reading from the book out loud, asking me if the book was for kids since the vocabulary was so basic. And he was right, of course, the prose and writing is very standard and basic, and, if not for the occasional curse word, could be a young adult novel. With no real suspense or atmosphere and such a simple idea, I was just left scratching my head. While reading the book, I kept waiting for something to happen, and then, at nearly the very end, when it did, I sighed and shook my head. Really? I asked myself. This was the big surprise? I'm happy the author did so well with the book, but I don't see myself reading any future work from him. I should have expected something for the masses would have been this bland.",FALSE,children
125030170X,2.0,"Save yourself, do not buy this book",3.0,"I have given this book 2 stars, not really because it warrants 2 stars, but because it's just about possible it could have been worse. Frankly, it's a load of tripe, written in a very childlike style, as if the author was determined to regurgitate everything they had read about psychotherapy. Because, of course, we all need to know that. At times it was if the book had been written using one of those applications that suggest passages. I refuse to believe that David Baldacci and Stephen Fry have read this rubbish, let alone given it fulsome praise.",TRUE,children
125030170X,2.0,Meh,1.0,"A disappointment. There was a decent twist at the end but by that time I was so bored and un-invested, I didn’t really care. All the positive reviews are a bit of a mystery to me.",TRUE,children
125030170X,2.0,Not Well Written,17.0,"This is a read that I was thrilled about. It’s everywhere- on Tiktok, on Instagram, on Facebook- everyone talks about their recent reads and this book always seems to be in that list. I’ve heard glowing reviews, excitement to read it, and hype up to the max degree. Which is why my review is a dismal 2/5 stars, as it didn’t live up to the hype, and in fact, it horrifies me that so many people enjoyed this novel. At first, I found myself perplexed by the tone of the novel. It felt less like I was reading a mental health professional, and more like I was reading an old detective novel. What should have been a read that sucked me in and went quickly, was instead painfully slow. I felt the book crawling, and found the writing to be dry, rife with short statement sentences that made the music of the book tonally flat. I haven’t read anything else by Alex Michaelides- though The Maidens is in my TBR list- and I don’t know if this is the author’s voice, or if it’s just this particular novel’s tone, but it was thoroughly unenjoyable and I found myself waiting for it to pick up. Finally, it did- at least I thought so. We got into more character development, more from Alicia’s perspective, but… this is where I found the most fault. The formatting of this novel is downright bizarre: Each part resets the count of the chapters, which was aggravating to say the least. That is a method I’ve seen used in non-fiction but never in fiction, and I found myself irritated. Not only that, but throughout the novel are Alicia’s “diary entries”, bits of story told from her perspective. But this pissed me off! They are titled diary entries, and she even explains she’s writing down her thoughts: But they’re written like scenes. Many of them contain full back and forth dialogue, with perfect recollection. I would have rather seen them just as they were: Alicia’s point of view scenes. Having them be “diary entries” was angering, because they weren’t. Diary entries, when written by a character, are not written in this way. I found it distracting, taking me out of the book and unable to connect with Alicia. The wonky formatting did nothing but lower my opinion of this book, and make it impossible to relax into the novel. As the book went on, I became increasingly aware of two more things I despised: The way mental health is handled, for one, and sexual commentary through Alicia’s point of view, for another. On the first point, this is a book steeped in mental health, with most of the cast of characters being therapists or doctors- or having mental health issues. Some areas are done well, but some are done so horribly that it makes me shudder to think of people reading this book and taking this portrayal as fact. The opinion of main character Theo regarding the patients at The Grove can sometimes be not only ignorant, but offensive. I think a lot of the mental health related moments in this book are poorly researched, or just poorly presented. As for my second point: Moments where Alicia described her husband, and her feelings for him, were often cringeworthy to read. She was written with this idolization of him, this passionate desire for him in perfectly normal, everyday situations. It was as if reading one of those internet memes about “men writing women”. I think it was unappealing, poorly done, and bordering on unrealistic. I found myself wondering why the abrupt sexual commentary was in this book at all- because it popped up more than once. The one decent thing I can say about this story is that it has all the beats of a good story- even if they’re poorly done. There are decent bits of character descriptions when they get introduced, the story idea is solid, and there were some parts that weren’t so bad. But the way this story is told was horrendous. Shifting timelines lead to a really big payoff to the mystery- but only if you don’t figure it out before you get there, and unfortunately, there were some fairly big tells for the end if you are an experienced reader of thrillers, or if you were paying enough attention. Not only that, but there are some storylines that go unanswered, and they feel like they were just there to distract and trick. I felt like the end reveal was the focus and everything that led up to it was just meant to be a distraction, instead of a real part of the story. It was annoying to see all these ideas go nowhere. Most of all, the thing that infuriated me the most was that the entire book is about one simple question. Why is Alicia silent- why doesn’t she talk? Only, the answer to this is not a good one. It’s deeply metaphoric, surrounded by a Greek myth, full of intrigue- but the payoff is so poor, and it leaves a lot to be desired. The most important aspect of this book, and it’s utterly disappointing. Overall, this book is probably a 3/5. But I chose to give it a 2/5 because of my struggle to get through it, and my disappointment in comparison to the hype. I regret wasting my time reading it. I write about mental health all the time- so to see this book, a poor excuse for representation, get so much undeserved hype makes me all the more upset. This is a slow, agonizing read that made me grit my teeth, and I hope those who read it are not easily fooled by the tricks that cover up what is an amazing plot turned into mush by poor writing.",TRUE,children
125030170X,2.0,Slow first 2/3 or book and annoying characters,,Just didn’t like it and the ending was so horribly anticlimactic. What am I missing that many love about this book?,TRUE,children
125030170X,2.0,A book for a serious student of abnormal psychology.,,Tedious and dark.,FALSE,children
125030170X,2.0,Didn't live up to all the hype,,Fairly mundane novel. Only kept going as I wanted to know what happened at the end,TRUE,children
125030170X,2.0,too long,,"An interesting premise, but it takes way too long to get to the actual suspenseful and interesting part which is the last 50 pages. This book seems to pop up everywhere in recommendations, but really, you can skip it.",FALSE,children
125030170X,2.0,Tedious,,"This book was not my 'cup of tea' so to speak. I can understand why many enjoy it and the involving story. I, however, could often put it aside and would only return to it to finish because one of my friends highly recommended it to me. I will not be doing so to my friends.",TRUE,children
125030170X,2.0,Rather predictable,,"Having read some top reviews, was expecting better. ""Didnt see that coming""?? Er, find that a bit bewildering. Was like a game of Cleudo, mr .... in the library with a knife!",TRUE,children
125030170X,2.0,Disappointing,,"Implausible, predictable, and really not my cup of tea. I wanted to like it. It was a page turner until it became too obvious about what was happening.",TRUE,children
125030170X,2.0,I only bought it because my book club recommended it. Disappointed.,,"Depressing, didn’t finish it.",TRUE,children
125030170X,2.0,A page turner but not much else,,"I started off loving this book because it was a real page-turner that really grabbed me but it gradually became a tedious disappointment. I noticed that the author has an MA in screenwriting and I believe he padded an intended screenplay to make it into a novel. It’s a fast read partly because 68 of its 325 pages are either fully blank or just have a couple sentences on them. (Yes, I am bored in the Covid crisis and have time to count things like blank pages.) I didn’t see the end coming because I feel it was so completely implausible.",FALSE,children
125030170X,2.0,WOULD BE A DECENT SHORT STORY... NOT ENOUGH FOR A NOVEL,,"Compelling theme, but it was too easy to figure out early in the story. I agree with others who question the hype this book has received. It’s not particularly well written for a thriller... a bit over-described and obvious. I read ‘Before the Fall’ from a different author, so my expectations may have been set very high. Bit of a predictable let-down. Would not recommend. Only reason I finished ‘Silent Patient’ was because I kept saying to myself, “There’s no way the author would have made it this obvious... I have to be missing something... let’s see what I got wrong.”",FALSE,children
125030170X,2.0,Unidimensional characters full of clichés,2.0,"The obsessed therapist who's really trying to save himself? Never heard that before! Ever heard the old joke about therapists all being really f***** up? Tired, desperate clichés like these are strewn about very carelessly in this book. The protagonist is not very smart. From the beginning, he decides to leave a job for an establishment that might soon close. That, Mr author, is kind of a red flag, that something is very wrong with this guy. In a clinical setting, the motives behind his keen interest in this patient would have been questioned more effectively and I doubt that so many lines would have been crossed as to blur the lines between patient/therapist. His obssession would have been thwarted in it's infancy. I also noted that the therapist does not engage in caring for other patients at all. He only addresses other patients when he needs information about his own patient which is incredibly rude. The message he is sending other patients is this : I don't care about your wellfare I only just want to hear about her. What a remarkably light caseload this therapist has! Just the one patient. That's it. It's not a bad book. But due to such incongruencies the big plot twist isn't so shocking as it could have been. The characters are flat and there is nothing subtle about the plot Afterall, didn't the protagonist repeatedly break protocol? The writting flows well. But I gave it only 2 stars because I felt other reviewers had been too generous.",TRUE,children
125030170X,2.0,slow and kinda predictable. the writing is easy to follow though.,1.0,"i bought this based on the reviews which was a mistake in hindsight. not a bad book but never really grabbed me and whilst the story promised fireworks at some point, a luke warm and predictable finish was all one found",TRUE,children
125030170X,2.0,A Twist That Turns You Off,1.0,"This book has an intriguing premise, a mental patient who refuses to speak despite circumstances under which almost everyone would speak, at the very least to proclaim one’s innocence or to confess to a nasty crime. So, much of the early part of the book is interesting and well done. But then it collapses in such a confusing way that it makes you give up on the whole thing. Forget the reviews that hype the “wonderful” twist. It isn’t wonderful in the slightest. It is a badly contrived and totally unbelievable “twist” that undermines any interest you had in the protagonist, not the patient, and thereby undo any interest you may have had in the build-up. Picture this: You’re in the audience of what has been billed as a marvelous performance by a marvelous magician. And, indeed, his build-up for a “sensational” bit of magic is intriguing. Then he tells you he will make his unusual pet, a duck-billed platypus, just disappear. Wow! Captivating! But then you watch him go to a blocked-off part of the stage, open a trap door and push his pet into the hole. Then he waves his magic wand. The end. It kind of makes the whole thing a complete waste of your time. And that, exactly, is “The Silent Patient.”",TRUE,children
125030170X,2.0,Huge Disappointment,1.0,"I was very excited to read this since it had been on bestseller list so long. All the reviews said it was such a great “thriller” and “suspense” story. Well, 250+ pages into it, I was still waiting..... There was nothing thrilling or suspenseful at all. In fact, it was a huge let down thus far. Finally about page 280 of the 320 pages, there’s a twist. Yes, it was surprising, but not worth the entire book to get to it. The book dragged on way to long to get there. I’ve read much better “thrillers” and “suspense” stories than this.",FALSE,children
125030170X,2.0,Just ok,,"Quick read, entertaining but I felt the storyline was familiar, that it’s been over told, saw the end coming too soon!",TRUE,children
125030170X,2.0,A bit obvious,,The plot was quite simple and the twist a bit obvious. Not brilliantly written. Fast moving and ok as a very light read.,TRUE,children
125030170X,2.0,"Some potential, it’s true, but falls completely flat",1.0,"This starts with promise, although it is not particularly well-written. I immediately miss the writing style of Gillian Flynn, who writes these types of books well. I will admit I couldn’t put this down, and it’s very compelling, but the author is determined to do some big “twist” that frankly ruins the entire narrative and leaves a bunch of really irritating plot holes. There is so much promise in the premise, and he sets so much up, but ultimately, it flops and falls entirely flat. I’m left bored, let down, and a little irritated that I spent the day reading this. I can’t give it 0 stars because sure, I kept reading, but overall..... would not recommend.",TRUE,children
125030170X,2.0,Read the negative reviews first,,I wish I had sorted through them more. I don't understand the attraction to this book whatsoever . Sure there is an idea here but I am afraid that is as far as it goes. The last 25% is not bad by I wish I could get my money back. It is so poorly written . Almost as if it was a translation . Proceed with caution of purchasing,FALSE,children
125030170X,2.0,Book jacket printing error,,"The book jacket was not printed correctly and so part of the inside sleeve was cut off. It may be a superficial mistake, but still a little disappointed.",FALSE,children
125030170X,2.0,The silent patient,1.0,I was really hyped up to buy this book as the reviews were great. I paid £4.99 which I don't usually do but it sounded worth it so I don't mind. I was extremely disappointed. I won't say much more other than it wasn't a page turner for me. Sadly.,TRUE,children
125030170X,2.0,Big holes in the plot,,"I was disappointed this book was rated so high. I love a good mystery and the end of this book had a surprisingly good twist, but....the story from the beginning wasn’t plausible and no police department would have believed that a wife could tie up a husband like that (physical strength) nor the fact that she was tied up but showed no signs. And the characters weren’t believable, sorry I bought it.",TRUE,children
125030170X,2.0,It was ok.,,It was just ok. I had just finished American Dirt so in comparison I was a bit disappointed in the writing.,FALSE,children
125030170X,2.0,may arrive gross,,the book came with a bunch of red stuff all over the back. I tried wiping it off but it doesn’t come off.,TRUE,children
125030170X,2.0,Sleep inducing,1.0,Really surprised about all the positive reviews. It was so boring. Even the ending which I suppose was meant to be suspenseful and exciting was boring. Don’t recommend this sleep inducing read,TRUE,children
125030170X,2.0,Just not for me...,,I guess I’ll be in the minority about this book like I was Gone Girl. Everyone else seems to love it but me. I will say I didn’t dislike it as much as I did GG. This wasn’t a bad book but it just wasn’t for me. I can see why it would make a good movie.,FALSE,children
125030170X,2.0,Slow and underdeveloped,,"A huge twist at the end which was very unexpected, but in my opinion it was not worth the first 300 pages. I was so excited for this book as it has wonderful reviews, but unfortunately it just didn’t live up to the hype for me. I felt that the characters were poorly underdeveloped, and no effort was put in to a backstory that could stand on its own. Wish I hadn’t spent the money, but at least it was something to do during quarantine!",TRUE,children
125030170X,2.0,A mediocre read,,I read some parts quickly just to get through it,TRUE,children
125030170X,2.0,Just another thriller,,Page turner but didn’t think it had any real substance at the end. Recommend if you want an easy read to while away the afternoon.,TRUE,children
125030170X,2.0,Cannot understand why this was a best seller.,1.0,"I'm just a normal person, not a literature connoisseur, but I know what I like. This book was not well thought out at all. Too many things conveniently fit or didn't. As a nurse, the medical stuff was amateurish and not all realistic. I stuck with it because I paid for it.",FALSE,children
125030170X,2.0,Another Disappointment,1.0,"I live in hope that a novel so I live up to its hype but yet again a dismal read. The characterisation unconvincing, the style basic and the plot implausible as well as being easily disentangled with no surprises.",TRUE,children
125030170X,2.0,"Interesting plot, poorly written",1.0,"Engaging premise but the author tells and never shows. Nothing unfolds, every plot advancement or character insight is laid our bare in uninspiring, basic prose.",TRUE,children
125030170X,2.0,Wouldn't recommend,,"At the beginning of this book I really enjoyed it and didn't quite know where it was going. As it went on I thought what's going on, what's going to happen and felt let down by it. I wouldn't recommend it",TRUE,children
125030170X,2.0,"Clunky writing, unnecessary info, & her reason for silence is silly",1.0,I want to preface by saying I’m not a book snob & I can’t recount a single book I’ve given below 3 stars but this book is so poorly written. The writing is clunky. There is SO much background info that isn’t necessary and doesn’t add dimension to the characters. I guessed the outcome of the book by chapter 11 (and there’s around 30). Her reason for silence is asinine. The reason is essentially related to a Greek tragedy. The entire book was a waste of time. Not sure why so many people rate this highly but there are hundreds of books I’d recommend before this one. Don’t waste your time or money.,FALSE,children
125030170X,2.0,May Read It,,"I may decide to read this book. Although it makes sense to have an Englishman read this book, we had a difficult time understanding her accent.",FALSE,children
125030170X,2.0,Nothing book.,,"Once again I fell for the hype. When will I learn? This is a totally ordinary book, no surprises, obvious ending. Don't waste your time! Boring, a big nothing.",TRUE,children
125030170X,2.0,I cannot blv I bought into the hype.,,I’m so ashamed at myself for falling into this trap. If you didn’t see that twist coming you weren’t paying attention. It’s a bit slow and the end was meh. Literally time of my life I will never get back. It’s been done. The story is subpar.,FALSE,children
125030170X,2.0,That was painful.,,Poorly written pseudopsychological claptrap overlaying a mediocre story with an *unreliable narrator*. How novel and ground breaking! Not recommended :/,FALSE,children
125030170X,2.0,I'm giving this book two stars because it was ok. Not the best.,,"**REVIEW CONTAINS SPOILERS** Maybe I'm just spoiled by Stephen King's amazing thrillers and writing, but this book just didn't do it for me. I purchased it as a result of all the hype amongst my friends, and really didn't like how predictable and unsuspenseful it was. I mean, I knew why the wife killed her husband from the moment it was mentioned what her father said to her. I knew who the unknown man standing outside of Alicia's room was and I knew who Theodore's wife was cheating on him with. Gabriel Berenson. Didn't grab me in like I hoped it would, but absolutely amazing that this is the author's first work. I wish him all the best and will definitely be trying out more books to come in the future :)",TRUE,children
125030170X,2.0,NOT WORTH THE HYPE!,,The book is definitely not worth all the hype. The protagonist is boring and the whole plot just seems meh. Kinda regret buying,TRUE,children
125030170X,2.0,A lesson learnt for next time,,"When the accolades go on and on, but the description could be from the back of a bottle of vitamins, you've got to ask yourself why so much back patting is necessary. The writing is rather stilted and dull, and contrary to many opinions, the ""twist"" is no surprise at all.",TRUE,children
125030170X,2.0,Morbid & depressing,,It is an interesting psycological study of several very troubled people. It is a dark story that is thought provoking but I was not prepared for how depressing it is to read. Very well told and developed if you like this type of thriller.,TRUE,children
125030170X,2.0,It was just okay to me.,,"I think I expected too much. This book was getting rave reviews, so I thought it was going to be much more interesting. For me, the story was a tad boring, and the ""twists and turns"" I had heard about didn't happen as quickly as described, nor were they as exciting. I finished the book, but it took me a few weeks, whereas a book I love takes me a day or two. Like I said, it was okay but not the page-turner I had hoped for.",TRUE,children
125030170X,2.0,Predictable,,Did not enjoy this book. Totally predictable.,TRUE,children
125030170X,2.0,Didn’t live up to the hype for me,,"The characters are unlikeable and although I didn’t predict the exact twist, it wasn’t that shocking.",TRUE,children
125030170X,2.0,Improbable Story,2.0,"What I really disliked about this book is the way the mental facility was run; the doctors/therapists were allowed to be alone with a possible psychotic murderer, drugs seemed readily available to anyone who worked there, everyone smoked cigarettes. The people in charge of the facility seemed so blasé about the patient's treatment, it was so unrealistic.",TRUE,children
125030170X,2.0,Meh,,"Maybe I missed something but I’m not sure how the ending makes sense. It was an ok, easy read until then end. The character development was at times sloppy.",TRUE,children
125030170X,2.0,Over-hyped,1.0,"The story begins promisingly but sadly goes downhill from there. Tedious quantities of pseudo-psychotherapy and much too easy to work out the crime from quite early on, while difficult to care much about any of the characters. I finished it, but time I'll never get back.",TRUE,children
125030170X,2.0,"Great story, horrible language",,"I loved the storyline, a little slow in some places but the reason I rated it a 2 is because of all the swearing. It really detracts from the book.",FALSE,children
125030170X,2.0,I didn't enjoy the reading of this book,,I listen to a lot of audio books and this one was a really dry performance on the male readers part. I just could not get into the story and it seemed a bit too easy that he was already stuck on the girl and just relentlessly went after her. I couldn't finish the book it just wasn't for me.,FALSE,children
125030170X,2.0,Can't be the same book!,1.0,"Shallow in every way with childish characterisations, and a painfully contrived plot. One of those kindle reads where the % in the corner seems immersed in treacle.",TRUE,children
125030170X,2.0,Got you! (Spoilers),69.0,"This is another of those ""psych thrillers"" that is really meant to trick and manipulate the reader. The ""silent"" patient speaks through a diary with incredibly exact transcription of dialogue - who does THAT in a diary. A diary that just appears throughout the book to provide the patient's ""history"". The ""detective"" AKA her therapist appears to be investigating because that's what is expected in this context. You are left unsatisfied at the end … why and what did he accomplish. I cannot recommend this book and with most of these ""psych thrillers"" it is the manipulation of the reader revealed in the final pages which infuriates me.",TRUE,children
125030170X,2.0,Average,,I think it's not for children . Bcz it contains some inappropriate texts,TRUE,children
125030170X,2.0,"Readable and a bit captivating, but too many errors",,"So many holes in the plot! The police didn’t question the fact that a big strong man submitted himself to his loving wife to have his hands and ankles wired to a chair before he was shot? And they didn’t question, as it turns out, the fact that there was another chair sitting there in which someone else had been wired up? And why tell anyone that Alicia hadn’t overdosed, but had been injected? He could have gotten away with it!",FALSE,children
125030170X,2.0,Terribly written — but strangely I needed to read to the end...,,"I was struck from the beginning by the clunky writing. However I’m a big fan of both mysteries and books about artists, so I still got hooked. Really wanted to see how he tied all this together — though it was pretty obvious who the killer was. And the portrayal of therapy was kinda ridiculous - apparently the therapists in Britain have a lot of time on their hands for exploring murder mysteries.",TRUE,children
125030170X,2.0,A long slog to get to the final twist,,"Certainly been a lot of hype surrounding this book so I thought I would give it a try. Found it to be extremely slow and boring but kept persevering, the actual twist to the story only comes in about the last 20 pages or so and then seems mightily rushed as if the author just needed to get the book finished. As a book goes not one I would recommend I’m afraid.",TRUE,children
125030170X,2.0,Slow read,,"If this was made into a movie, it would probably get one star. Slow drawn out read.",FALSE,children
125030170X,2.0,Not worth the hype!!,,"And once again I fell for all the hype!! I didn't like it, the story simply didn't make any sense. Maybe I am old school, but I believe a good suspense thriller is where readers are provided with the complete picture and it's for them to figure things out. You cant simply dump facts at the end and expect the readers to accept it. Very disappointing.",TRUE,children
125030170X,2.0,Not great,2.0,The book was well written and interesting but I didn't find it gripping or a page turner. I thought the ending was confusing and bland,TRUE,children
125030170X,2.0,Meh.,,"Meh. I did not find this book as gripping or suspenseful as other reviewers. I never connected with the main characters, which made it more of a narrative than a thriller. I don’t want to spoil the plot twist, but I felt cheated by it. It relied on a mechanism previously used to better effect by other writers. Not a bad book, and it probably deserves three stars, but I gave it two to offset the high reviews that left me disappointed.",FALSE,children
125030170X,2.0,Not as expected,,"The story leads in many different directions bolstering confidence for one character after another. The plot is too fleeting and full of holes. I did appreciate the use of many different themes throughout, ie... weather, emotional transferance, betrayal and subterfuge. Sadly, none of the characters exhibit redeeming qualities and are difficult to admire. Just thankful that I only wasted $4.99 and my time getting through it.",TRUE,children
125030170X,2.0,An average read,,Slow moving and ultimately predictable,TRUE,children
125030170X,2.0,Unfortunately no,,"Over hyped. A majority of the book was a slow back & forth. The “suspense” didn’t come until the very end, then ended just as quickly as it began . Didn’t really leave me in awe or wanting more like I expected .",TRUE,children
125030170X,2.0,This is terrible writing!,,"I wanted to like this book because it was recommended by my brother but half way through I was really wondering if there was ever going to be any action and by the end I was very angry at how the author had abused me by inserting an extra timeline in the narrative. Several times the protagonist was out and about and then the next chapter would start ""when I returned home"". However it is later revealed that these events happened six years earlier. A who dun it that is impossible to figure out because the author blatantly manipulates the narrative by shifting timelines without telling you. I will never read anything by this author again.",FALSE,children
125030170X,2.0,Weird and unreal - SPOILER!!!!,,"I read the book very quickly. Unlike some people, I actually liked the writing and the ""confusion"" with the time line. SPOILER!!! However, it seems to me the author knows nothing about psychiatrists and therapists. Yes, the are human too... some are good people some are bad. But to make one a liar, unprofessional, delusional, impulsive, vindictive and a murderer, one that on his first day in the hospital ask to treat someone and get it immediately, not follow his superiors orders, acts like a detective and succeed in less that 6 weeks what no one could during 6 years - it is a more than a little over the top.",TRUE,children
125030170X,2.0,Don’t waste your money,1.0,Too much physiology- made myself finish.,TRUE,children
125030170X,2.0,A disturbing book about disturbed people.,1.0,"Every character in this book seems to not be in their right mind. This makes sense about some of them because it is set in an mental institution. However, it seems to be true about the people who work there and their extended families. The more one reads, the weirder the actions in the book become. By the end, I had serious questions about the sanity of the author.",TRUE,children
125030170X,2.0,Mediocre,,"Too slow, too long, easy to figure out.",TRUE,children
125030170X,2.0,no one to root for.,1.0,"The narrator had a smart alecky voice, which may have been the point not to like him. I almost gave up on it twice, but the author had enough to make you desire to see where it was headed. It did wrap up nicely, but I did not think the payoff was satisfying.",FALSE,children
125030170X,2.0,Silent Patient Review,,Didnt like it at all.,TRUE,children
125030170X,2.0,Meh,,"I didn't get much suspense from this book, it felt like it was over before it started. I think this was mainly because the characters never felt fully developed and the majority of the book lacked depth. I can say that I didn't expect the twist, so I suppose that was interesting. I am glad I bought the book used and did not pay full price, but it somehow feels like I still paid too much.",FALSE,children
125030170X,2.0,Thought it would be better due to the hype,1.0,"Not what I expected,",TRUE,children
125030170X,2.0,Don’t bother,2.0,"It’s always disappointing to read a highly ranked book and discover it’s a complete flop. I didn’t connect with or have any positive feelings about any of the characters, the writing was pretty blah and the ending was so choppy and left the reader feeling unsatisfied. This book was chosen for my book club, but pretty sorry I wasted money on it.",TRUE,children
125030170X,2.0,Nice twist but not enough,,"I keep searching for an ""unputdownable"" read like in the ""old days"" and this was not it. The premise of the book is great and at first I found it interesting, for about the first 20% and then for some reason it fizzled and just could not hold my attention. I kept wishing it would end. There were also some plotholes and lines that were not followed through and some very unnecessary plots as well. I will say that somehow I did not see the ending coming, so that was something good about the book at least but by-and-large I just could not get into it and I would not rate it a great read unfortunately.",TRUE,children
